0 0.113947793841362 0.9455782175064087 5160.40253201714 194
0 0.03932556137442589 0.9534109830856323 6106.094554265015 198
1 0.013012409210205078 0.9680284857749939 5030.914539529093 189
1 0.08856771886348724 0.9625849723815918 5613.881809412237 194
1 0.17018601298332214 0.905626118183136 3488.22437668846 185
1 0.1636207401752472 0.8918033242225647 5270.333759458972 200
0 0.048695046454668045 0.9965869784355164 6062.327952484426 200
0 0.07809861749410629 0.9553718566894531 4999.409487354899 202
0 0.1434260606765747 0.9830794930458069 4659.484924148654 193
0 0.17932163178920746 0.9722221493721008 3242.389638832623 167
1 0.06311449408531189 0.9908759593963623 4877.444920214031 180
0 0.1378631442785263 0.9525483250617981 4294.382013329215 191
0 0.055192671716213226 0.9855072498321533 5827.403154300283 184
1 0.006445980165153742 0.9397590160369873 5752.073854429716 193
1 0.027897747233510017 0.9723661541938782 5389.186250435776 194
1 0.17255908250808716 0.9822006225585938 4925.95604698242 206
1 0.006572091020643711 0.9384615421295166 6580.959099005415 198
1 0.1368122547864914 0.9304635524749756 4072.064613992243 202
1 0.11264592409133911 0.996268630027771 5821.493980125634 180
0 0.10322529077529907 0.9536082148551941 5537.2902134183105 195
1 0.018413230776786804 0.8256410360336304 4626.876250343407 198
1 0.06645379960536957 0.9785714149475098 5355.384390825981 187
0 0.12126698344945908 0.9879932403564453 8020.114755146454 195
0 0.0505109466612339 0.9775475263595581 6527.552293602384 195
1 0.09467645734548569 0.9551723599433899 7597.54632281264 192
1 0.026432985439896584 0.9611307978630066 5310.495108086503 190
0 0.12201397866010666 0.9672978520393372 4516.10827957606 193
1 0.03505537286400795 0.9283276796340942 6135.314296266378 196
1 0.10043194144964218 0.9757785797119141 5863.268677668185 193
0 0.12610290944576263 0.9916805624961853 6265.2163287932 203
1 0.0710228830575943 0.90183025598526 6312.574916731599 196
0 0.05160774663090706 0.9480968117713928 6278.917231385699 195
1 0.07956476509571075 0.9325336813926697 6074.577679068791 225
1 0.034030888229608536 0.9320389032363892 6234.843065688585 203
0 0.13534115254878998 0.9087894558906555 4939.444609348399 202
1 0.09559009969234467 0.9171973466873169 3343.302070172446 214
1 0.1794479340314865 0.9454545974731445 4615.668340760708 206
0 0.06776247173547745 0.9693877100944519 5759.5376331129355 197
0 0.10789117962121964 0.9563699960708618 4894.499677392077 192
0 0.06498482823371887 0.9497488141059875 6810.833109049025 198
0 0.16185154020786285 0.9623567461967468 5095.234344766513 205
1 0.011683820746839046 0.9505961537361145 5786.088862411098 195
1 0.025912482291460037 0.9551724791526794 5788.888888448821 195
0 0.02152521349489689 0.9632866382598877 7421.838615911269 192
1 0.05240153148770332 0.8488964438438416 3707.657209700416 196
1 0.022410620003938675 0.8901829719543457 5199.560524142016 197
1 0.06748997420072556 0.9625849723815918 6253.063625079057 197
1 0.1129317507147789 0.9766276478767395 5481.378570837974 202
0 0.14890001714229584 0.979345977306366 4984.686644914119 193
1 0.1655902862548828 0.9190556406974792 3361.705201195526 199
1 0.15285860002040863 0.8998302221298218 4948.455973403697 198
1 0.10144338011741638 0.9652013182640076 4473.368892206328 183
1 0.0070126596838235855 0.9474576115608215 5358.203047311439 199
1 0.0843067541718483 0.9220104217529297 5411.725888452757 192
1 0.15610192716121674 0.9576988220214844 4361.755840513728 200
1 0.05560285225510597 0.9881154298782349 5824.973967498568 198
1 0.13815000653266907 0.969849169254303 5500.9759621244975 201
0 0.04666023328900337 0.9843205809593201 5276.4111235194805 190
0 0.09007403254508972 0.9965035319328308 6451.845712443204 194
1 0.16986678540706635 0.9669421315193176 4520.052542006337 204
0 0.15502230823040009 0.9388560056686401 3412.1104899155243 161
1 0.05157601088285446 0.8877722024917603 5292.162131863449 198
0 0.0067663067020475864 0.9733096957206726 5342.603712579531 190
1 0.11448021978139877 0.9190647006034851 5195.884981014923 185
0 0.15624500811100006 0.960616409778595 4772.568173884286 196
0 0.06590984761714935 0.9736843109130859 6516.0636953223975 191
1 0.13864731788635254 0.9573379158973694 5602.307010560705 194
1 0.08180811256170273 0.9662379622459412 5619.828913536279 209
1 0.02516615390777588 0.9726775884628296 5235.106591158058 181
1 0.1211932972073555 0.9371166229248047 5288.2711594252105 221
0 0.058973293751478195 0.9710884690284729 5609.974613840727 196
0 0.16096976399421692 0.9201278686523438 5338.148359500886 210
1 0.10352393984794617 0.9024390578269958 5523.289406324966 192
1 0.004879375919699669 0.8440514802932739 5604.0880871846775 209
1 0.10172156244516373 0.9237146973609924 3234.729729472584 203
1 0.16486798226833344 0.9547826647758484 5333.818527744774 190
1 0.04573225975036621 0.954861044883728 5572.715787263375 193
1 0.045612845569849014 0.9521452188491821 3604.5295078565787 204
1 0.05632828176021576 0.9775475263595581 6415.493043437902 195
0 0.1803165227174759 0.9618056416511536 4763.5785793990935 193
0 0.08835958689451218 0.989547073841095 5291.606854747435 191
0 0.17546653747558594 0.9491255879402161 5500.612737218917 211
1 0.11679401993751526 0.9534883499145508 3822.358454502013 165
1 0.18802165985107422 0.9849498867988586 6199.0067574785735 201
1 0.052598029375076294 0.8822653293609619 5544.040567017095 226
0 0.20695717632770538 0.988483726978302 3596.653776112356 172
0 0.16585351526737213 1.0 4248.433964263234 188
0 0.10078825801610947 0.9964973330497742 5654.201845105323 192
0 0.03925621509552002 0.9964476823806763 5351.9587625460745 190
1 0.045869458466768265 0.9821109771728516 5021.983848134717 187
1 0.006209089886397123 0.942307710647583 4865.458238197215 191
1 0.11404373496770859 0.947955310344696 4379.752505024248 178
0 0.15175268054008484 0.9431034922599792 3145.544524015952 198
1 0.06471674889326096 0.9875665903091431 4977.638507410412 188
1 0.09219595044851303 0.990990936756134 5614.022299197881 187
1 0.10101012140512466 0.9548736810684204 5163.14128936125 188
1 0.06380834430456161 0.9583333730697632 5822.262518465739 208
1 0.0736129879951477 0.895575225353241 4726.248081494474 191
1 0.10949346423149109 0.9025559425354004 4801.774626605149 214
1 0.006278973538428545 0.9574830532073975 5654.4075306434315 196
0 0.1141064241528511 0.9354274868965149 3950.154938842975 192
1 0.0343303382396698 0.9038461446762085 5135.816328295529 210
1 0.04493967071175575 0.9507389664649963 6406.949781899259 202
1 0.14984826743602753 0.9880546927452087 4919.6113556951395 198
1 0.040001921355724335 0.8766891360282898 5449.300622704371 195
1 0.07849793881177902 0.9669967293739319 4359.133988205544 202
1 0.07773663848638535 0.9386400580406189 5984.2519649096685 201
0 0.14756517112255096 0.9696968793869019 5603.366443011879 189
1 0.10517092794179916 0.890127420425415 5323.03160155188 208
0 0.1159234270453453 0.968365490436554 6112.653350583979 193
1 0.08788259327411652 0.9249563217163086 5721.226789223961 193
1 0.1516363024711609 0.8278261423110962 4210.570843515846 194
1 0.007530527655035257 0.9818182587623596 5096.215267648528 185
0 0.17517411708831787 0.9659863710403442 5373.0898371343155 195
0 0.006242686882615089 0.9836955666542053 5767.087532218841 185
1 0.10667818784713745 0.8723405003547668 4897.895688001308 204
0 0.10427013039588928 0.9616725444793701 5816.646055492273 194
0 0.02423177659511566 0.952136754989624 6021.6236786769905 195
1 0.10423466563224792 0.8370607495307922 4347.719513787953 211
1 0.06049501150846481 0.9892857670783997 4969.308404342331 189
0 0.07823788374662399 0.9833332896232605 6290.278729492434 201
1 0.11704647541046143 0.918919026851654 6579.849060589761 211
1 0.1600179374217987 0.868029773235321 3829.2367197899252 180
1 0.032391227781772614 0.8385416269302368 6012.594526242739 193
1 0.057731810957193375 0.95866459608078 5984.326719290658 214
1 0.16778622567653656 0.922535240650177 3727.1118393672036 191
1 0.1277458667755127 0.9826086163520813 5788.453154522373 190
1 0.13701637089252472 0.8888888359069824 5200.5260142428015 211
1 0.04356751963496208 0.9543859958648682 5796.205709801125 192
1 0.03615957126021385 0.968365490436554 4754.698745461901 189
1 0.005864163860678673 0.8864775896072388 4662.744660872537 196
0 0.006983981933444738 0.945518434047699 6068.539775476972 192
0 0.15108485519886017 0.9000000357627869 4491.879623741236 191
0 0.1333455592393875 0.9341637492179871 4641.295886495301 189
0 0.17321895062923431 0.9700498580932617 4745.803130873651 198
0 0.08834560215473175 0.9571428298950195 6119.335332285802 213
1 0.18263255059719086 0.9198542833328247 4572.696660728046 183
0 0.025176003575325012 0.9136441946029663 7188.123449432675 194
0 0.13099431991577148 0.9931507706642151 5924.655265841949 197
0 0.11101032048463821 0.9603602886199951 5566.547521543106 188
1 0.04461118206381798 1.0 4214.941872042862 203
1 0.10239693522453308 0.938538134098053 4987.790691840673 202
1 0.1868123859167099 0.9217390418052673 5154.553791845445 194
1 0.08042193204164505 0.882032573223114 5183.525158189689 186
1 0.08133035153150558 0.8602693676948547 5304.699502544458 199
0 0.04671604931354523 0.9758203029632568 5971.7096830460005 194
0 0.031301844865083694 0.9890710115432739 5535.553700118633 183
0 0.15169638395309448 0.9727768301963806 4977.600663592598 183
1 0.060788217931985855 0.958402693271637 7455.019997046126 203
1 0.1167604923248291 0.9829351902008057 5993.881988731681 196
1 0.01372989360243082 0.852173924446106 7242.998913769549 192
1 0.06793216615915298 0.9705882668495178 5146.3557886607905 179
1 0.10112041980028152 0.9547038674354553 5164.76964891415 191
1 0.08350838720798492 0.8267090916633606 4612.633639293344 212
1 0.02772289514541626 0.8784246444702148 6404.1512771258485 194
1 0.06468997150659561 0.9523810148239136 4706.9116013412195 182
1 0.1637013852596283 1.0 5521.593039 176
1 0.07665520906448364 0.8521595001220703 5543.726003862032 196
1 0.05364582687616348 0.9222797155380249 4009.536819258909 195
1 0.13267017900943756 0.918972373008728 3245.8428079282808 164
1 0.07966795563697815 0.9682540893554688 4861.538047325028 213
0 0.15662439167499542 0.9750831127166748 5252.958168102331 200
0 0.1818428784608841 0.994782567024231 5191.129065911192 188
0 0.020661139860749245 0.9851729869842529 7629.106390193134 202
1 0.16901642084121704 0.9394434690475464 6056.698005541606 202
1 0.07387056946754456 0.9216666221618652 3975.264649166003 200
1 0.14351992309093475 0.9917898178100586 7017.214533167487 203
0 0.04631555452942848 0.9890109300613403 6089.058027088124 182
1 0.08239477872848511 0.994736909866333 5966.491032547896 192
0 0.029875237494707108 0.9963899254798889 5830.3042416140515 185
1 0.1568007618188858 0.9664991497993469 4888.220900454403 198
1 0.17027252912521362 0.9981785416603088 5299.213722235434 181
1 0.10262880474328995 0.8990384340286255 4829.365530191701 209
1 0.08155538141727448 0.9866220951080322 5968.926637299861 197
0 0.06888432055711746 0.9738219380378723 5376.877624997185 192
1 0.044602494686841965 0.9192440509796143 5765.585375748881 194
0 0.07921817153692245 0.9616725444793701 5419.422294124685 191
0 0.15412640571594238 0.9688524603843689 5154.388363804377 204
1 0.03664563596248627 0.968254029750824 5750.6858798907415 193
0 0.1921946108341217 0.9558101296424866 5245.452462606878 204
1 0.07299161702394485 0.8976108431816101 5372.2728853542585 197
0 0.06828675419092178 0.9221854209899902 6588.872164377047 202
1 0.09166902303695679 0.9108911156654358 4430.258256638466 201
1 0.17237868905067444 0.9147826433181763 4575.7116703969605 189
0 0.14638443291187286 0.9593908786773682 5442.533681393946 199
0 0.16629955172538757 0.9452496767044067 5748.310323155794 210
0 0.0906938835978508 0.930604875087738 6645.380449715598 188
0 0.0454377606511116 0.9435897469520569 6162.758368953897 197
0 0.1339327096939087 0.9715808033943176 4651.537171918009 191
1 0.07249134033918381 0.9894365668296814 6391.792522034815 191
1 0.014054149389266968 0.9775474071502686 5669.136669837142 195
1 0.019538845866918564 0.8963093161582947 5704.246927467761 192
1 0.12267973273992538 0.9726495742797852 5349.336413305099 196
0 0.16137613356113434 0.9933444261550903 5553.087548715744 199
1 0.027012500911951065 0.9441340565681458 5134.41218858434 181
1 0.1451534479856491 0.8716577887535095 2335.431190447432 188
0 0.08937022089958191 0.9725086092948914 6348.208548317383 193
0 0.028967851772904396 0.989169716835022 5469.255103186923 187
1 0.04676708206534386 0.9478114247322083 6449.631123317406 197
1 0.19194313883781433 1.0 5654.080218268015 208
1 0.15633593499660492 0.9202551245689392 3197.9508106747726 211
1 0.08140412718057632 0.8958333730697632 5022.655853717453 193
0 0.04294472560286522 0.9236884117126465 6089.813947015219 214
1 0.10335913300514221 0.9781420826911926 4858.511368439254 183
1 0.10168306529521942 0.8996478915214539 4983.270138119446 188
1 0.10452339053153992 0.9767801761627197 5030.041404022519 215
1 0.10654781758785248 0.9530201554298401 5487.631591525936 201
1 0.05277406424283981 0.9759450554847717 5643.186285767921 196
1 0.07787927985191345 0.9807354211807251 3930.4237123490675 192
1 0.0966980829834938 0.9485148787498474 3599.9513561692897 167
1 0.17950774729251862 0.9730640053749084 3594.8684128841996 202
1 0.18454232811927795 0.9687499403953552 4116.555688697538 179
0 0.14126774668693542 0.9509803652763367 5288.018207216666 205
0 0.032065097242593765 0.955326497554779 5216.7771223055415 194
1 0.04947948828339577 0.9252033233642578 5400.620800422471 208
1 0.006006217561662197 0.9267856478691101 5322.828363672346 187
1 0.0905214175581932 0.9686411619186401 6101.220203660744 192
1 0.00679177837446332 0.8876404762268066 3863.526171184326 207
1 0.16350243985652924 0.906642735004425 4121.30217633469 184
1 0.04041128605604172 0.931034505367279 7965.709557457385 195
0 0.027320485562086105 0.9683333039283752 5182.034776403628 199
1 0.09585437923669815 0.817241370677948 3595.5917174529827 195
1 0.08725039660930634 0.965694785118103 6993.395878562988 195
1 0.17131972312927246 0.9142858386039734 4292.98789882256 188
0 0.20096692442893982 0.9329502582550049 3408.3031931100004 173
0 0.11252186447381973 0.9705371856689453 5795.519957737605 194
1 0.06860840320587158 0.9286927580833435 5195.950000508973 196
0 0.07135084271430969 0.9628317952156067 4364.010984145724 186
1 0.1873631328344345 0.9466192722320557 4576.834901813447 190
0 0.07894862443208694 0.9132007360458374 4329.393512311299 183
0 0.13565677404403687 0.949820876121521 5055.366268195869 186
1 0.13557963073253632 0.9229358434677124 4704.68687852888 185
0 0.16077382862567902 0.9811965823173523 5986.2389055067715 194
0 0.08349640667438507 0.9914089441299438 4557.851537745512 193
0 0.005365937948226929 0.8851352334022522 5961.707395911068 193
0 0.005809394177049398 0.9489436745643616 6115.95699378125 192
1 0.057491593062877655 0.9436363577842712 5075.501362367136 184
0 0.02607506699860096 0.9314815402030945 4697.108694731035 182
1 0.027646858245134354 0.9410744905471802 4872.5547058862385 192
0 0.05715065076947212 0.98009192943573 7729.389110878646 215
1 0.0981820598244667 0.9800993800163269 5527.925302635658 202
0 0.1547292023897171 0.9855305552482605 7262.77511833694 206
0 0.13422979414463043 0.9801801443099976 7050.137498518283 189
1 0.14939354360103607 0.8765432834625244 4520.321696302548 186
1 0.019604267552495003 0.9149304628372192 6175.382836327976 193
0 0.21285967528820038 0.9566038250923157 3700.7890045102704 177
0 0.08511932939291 0.9948006868362427 6079.435916048889 194
0 0.05616757646203041 0.9629056453704834 5111.672613494487 216
1 0.09970342367887497 0.9402174353599548 5481.050530082989 187
0 0.10753405839204788 0.9803921580314636 6272.454598202535 204
1 0.1463894098997116 0.988135576248169 8251.584346694242 199
0 0.05638152360916138 0.9716982245445251 4550.1160546772835 174
1 0.09883269667625427 0.9289255738258362 5969.063123498366 203
1 0.04285886138677597 0.9332274198532104 5381.918269176469 211
1 0.040363602340221405 0.9663716554641724 5444.480340204059 190
0 0.1041354164481163 0.8806509971618652 6561.785768382724 186
